Label,Tweets
0.0,#ISIS high priority target. Please report👇  🎯 https://t.co/p0zEUJOLtK 🆔 https://t.co/8gle3KEmO1  [ربــاب] H4CK3D 2011  🚩 🗓 today  #opiceisis #p1targets https://t.co/0z0o1Rjwlf
0.0,Targeted #ISIS accounts https://t.co/spYDew4B8d https://t.co/z2RJgNDlDZ 🇦🇫 https://t.co/DMEI4PvUeV #targets #iceisis #opiceisis
0.0,#Iran supports many #terrorist groups include #AlQaeda  #Hezbollah  Palestinian Islamic #Jihad and #Hamas. https://t.co/mOCLrq59X0… #terrorism #IranRegimeChange #Iranian
0.0,#ISIS #Mexico  https://t.co/QAj7I3jkpY
0.0,Over one hundred #ISIS recruits/fighters came from Minnesota. Make no mistake  they are here. Ushered in by the #liberals. You have @BarackObama to thank for that and only #MAGA2020 will end it. https://t.co/SNvDbPDerD
1.0,Islamic State recaptures strategic locations northwest of Palmyra.  ARA News https://t.co/VmsX2B3ayx via @twitterapi
1.0,"RT @Nussra_E: The Poet of Ath-Theglayn, Detainee; Mamdooh’ Al Marzouqi

Arrested in 1425 AH (2004 AD) https://t.co/QratprDITZ"
0.0,@UkipStrou @UKunityorg @independent as always defending radical Islam and its atrocities.  You should see what its writers say about #ISIS
0.0,#Muslim:  #Syria #ISIS  #IS PC Logic  Islam and Identity  https://t.co/WHpP4C5LK7
1.0,@apollo_next I liked the V$O
1.0,"RT @anadoluagency: US to deploy more troops in Iraq

https://t.co/qJEhTwj5oS https://t.co/ghmLcLQiYD"
1.0,"#LT This insurrection in the delta of Niger can help Wilayah West of Africa by opening second front, dividing nigerian army forces."
0.0,@politico (5) Most concerning are numbers  the remains of #ISIS &amp  its broader network in #Syria &amp  #Iraq.  100 000+ people in #Iraq &amp  about the same in #Syria are (a) in prison  (b) in [internment] camps  or (c) now on the loose.   That's immeasurably worse than 2011-14. We need to wake up.
0.0,Targeted #ISIS accounts https://t.co/6K7VRjn69H 🇦🇫 https://t.co/YPQretxcDd 🇦🇫 https://t.co/9VJozFqrOH 🏃 #targets #iceisis #opiceisis
1.0,"@aadawii21 who are obsessed with calling IS barbaric, extremists, Khawarij, dogs of hellfire etc etc"
1.0,"#Muhajjibah

#Muslimah https://t.co/0332zzZopm"
0.0,#Islam:.  #Utrecht #ISIS  #IS Muhammad on Rape https://t.co/GjOqTyNiIs
0.0,#川普 宣布美军将 #ISIS 政权全面消灭 ? ! 主讲人：魏碧洲 @MJNYnews 节目视频：https://t.co/PMdP6L12ew #纽约看天下 #明镜火拍 圖來自網路 https://t.co/JEKmX0fgvu
1.0,RT @ShashiTharoor: Amused that trolls who have gone haywire since this morning have no idea that RSS'khaki shorts were inspired by the Ital…
0.0,STOP #ISIS BEGIN #childrights. https://t.co/UM77dG8XMU
0.0,Are the #GolanHeights part of #Israel? #Syria #ISIS #Trump #Iran #Turkey #Jewish #arabs #AntiSemitism #Zionism #palestine #islam #judaism #S300 #S400 #Russia #Assad #Putin #Netanyahoo #annex #UN #Islamophobia 🇸🇾 🇮🇱 🇺🇸 🇮🇷  🇷🇺 (RETWEET appreciated)
1.0,"RT @apb_is: #IS fighter destroys #SAA T62 with an anti-armor guided missile in Wadi'a village, west of #Kweiris airbase.. #Syria https://t.…"
1.0,"هي هدية مني للدكتور فيصل القاسم @kasimf
أحفاد صلاح الدين في سيلفي مع قتلى ثوار #سوريا https://t.co/1iaU7x19TT"
1.0,"#Bruxelles #BrusselsAttacks 
We Forget this and Close our Eyes😷😷😷 https://t.co/1kr6LDLKcJ"
1.0,"https://t.co/TnAySsdzmC

Our sh.Ahmad Jibril (Hafidhahullāh)"
0.0,@OliverMcGee @realDonaldTrump @BarackObama @POTUS @WhiteHouse @IlhanMN @Ilhan Through the United Nations' #Immigration and #refugees Programs  #ISIS has infiltrated in mass to Western countries in #Europes  #America  #Australia and others. How would the #US deal with it  POTUS @realDonaldTrump?
1.0,"#IslamicState
#AnNaba 
📕| #News #weekly #newspaper #AnNaba' # Issue 28
#Tuesday 18 Rajab 1437 H
https://t.co/DYcGayldyl"
0.0,Let’s assume #Taliban have changed 360 degrees hence they’re being negotiated with  who will ensure #ISIS won’t kill &amp  terrorize #Afghans instead of them- since they have claimed responsibility 4 recent violence un #Afg too? https://t.co/nZuIqvioSh
1.0,RT @markito0171: #Syria #Aleppo After use of Chlorine gas yd. #Russia bombing strategic al-Eis town with White Phosphorus &amp
1.0,"RT @JulianRoepcke: Unbelievable footage from #Douma yday: #Assad double air strike on a mosque destroys it.
https://t.co/9z8uRzztXY https:/…"
1.0,@ismailmahsud #Shadadi #PKK #ISIS https://t.co/IdOyt7WJ3e
1.0,"RT @Jazrawi_Saraqib: All I can say is Islamic state won today
Alhamdulillah
Alqaeda and ahrar exposed as fighting under US command against…"
0.0,Best reporting yet on the final battle in Baghouz. #ISIS #SDF #LastChance https://t.co/iiYG4IDRbT
1.0,RT @BlogsofWar: US Confirms Involvement in Syria Airfield Expansion https://t.co/73KNJ7OQjF
1.0,"#AmaqAgency
 Islamic State fighters capture Syrian Air Force pilot after shooting down his plane 30 km from Mt. Dakwah in the eastern.."
0.0,Targeted #ISIS accounts https://t.co/mYj9HfgQ7l 🏃 https://t.co/TIMpG5DTc8 🇦🇫 https://t.co/wNqK8mRRNL #targets #iceisis #opiceisis
1.0,"*NEW*
Hijrah Advice Part 7: Security Measures

http://t.co/m6xJWRXTbE/s/mTE2/s/bTlT/s/m8S8
http://t.co/m6xJWRXTbE/s/mTE2/s/..."
1.0,RT @RamiAlLolah: #YPG terror group confiscated a UN shipment of medical supplies heading to north Aleppo countryside &amp
1.0,"They condemn Iran on one hand, then they give full support to the Iraqi government and the Peshmerga."
1.0,"Come on UAE, bang Bangla. #BANvUAE"
0.0,#Islam    #Syria #ISIS  #IS Peter Townsend's books. Soon on Audible and Itunes! Get updates at  https://t.co/VVYRRf1njC
0.0,Thousands  including #militants &amp  #terrorists  have left the last area held by #Daesh in #Syria as the final defeat of the #Islamist #extremists’ so-called “#caliphate” at the hands of #US-backed forces loomed closer. #ISIS https://t.co/I2qHA4X9au
1.0,"RT @Pachaconsumer: Mohammad Hasan Khalil al-Hakim (RA) &amp;Abu Mus'ab al-Souri were the men who Changed the Jihadi Movement, read their books&amp;…"
1.0,Ameen https://t.co/nWg9Of2Uv4
0.0,@rowanwcroft @MickMurphy_MM The same Irish government not perturbed by the atrocities of #ISIS &amp  discovery of victim remains is commissioning a taxpayer funded excavation of #TuamBabies in order to further guilt and shame our own Catholic society.
0.0,#Syria  #ISIS kills 5 members of PKK linked PYD in Huwaijat al-Baseera in Deir al-Zour countryside.
0.0,Targeted #ISIS accounts https://t.co/rjKk4C1PKO 🆕 https://t.co/zLvcaA9ZTg 🆕 https://t.co/TuTRBBZxAs 🆕 #targets #iceisis #opiceisis
1.0,#Baghdad a while ago and a car bomb targeted a Shiite mosque and #Iraq|i army check point.. https://t.co/dvCHp3kCNf
1.0,"RT @klakishinki2: If the takfir is for the benefit of their hizb they make it, if it harms their hizb, then they adopts irjaa'.

لا حول ولا…"
1.0,"RT @MaghrebiQM: Amaq video of ""French drone"" shot down near Manbij (seems to actually be SCALP-EG missile rather than a drone)
https://t.co…"
1.0,@SalaktuTariqi_ https://t.co/C74YRkkC7K
1.0,"#Iran:

High Ranked #IRGC commander of Navy Special Forces Mohamad #Nazeri has died from a heart attack https://t.co/S5LymgySWS"
0.0,#ISISareSurrendering  #twitterkurds #Syria #ISIS #YPG #YPJ #Afrin #Kurdistan https://t.co/orvREflUdQ
0.0,"@AdamMilstein @IlhanMN @LindseyGrahamSC B/C she is a planted #ISIS agent who came to the country with the deluge of ""refugees"". How many ""refugees"" like her #America welcomed &amp  opened its door to? @realDonaldTrump"
1.0,"RT @MaghrebiHD: #Karadzic can now set back and relax in a comfortable prison with his health taken care of, eating, sleeping. He might even…"
0.0,#Minds #ISIS #AnimalRights https://t.co/YBTQ5ddk3I
1.0,"@twitter @safety @support please delete this account 👉 @alamrikiya_001 
Reason: tweeting personal information of people 
TOS VIOLATION"
0.0,@jeffglor @CBSEveningNews @WJXTvic  Miami 'IT' tech Bashirul Shikder's two children who were kidnapped by his wife and her sister when they went to #Sryia to join #ISIS are more than likely in #Baghouz with a British woman who refuses to surrender. https://t.co/34MZHjXyR3
1.0,"@WarReporter1 Although Dumayr is nowhere near Aleppo, the fact that FSA/JAI chose to HELP Assad, is enough to know they are mercenaries."
0.0,US-backed #Syrian fighters advance on 2 fronts against IS #SDF #YPG #ISIS #ISIL (from @AP) https://t.co/am5yLLZclK
0.0,Who is the terrorist  who is the saviour?  #PYD/YPG are #Kurdish heroes. When the #ISIS terror organisation’s offences began #Kurds were the only ones that stood against them. The armies of #Iraq and #Syria left their weapons for ISIS and ran away.
1.0,Reports additional wounded #USA Marines soldiers in clashes with #ISIS in Makhmour were transported to a military base near Erbil.. #Iraq
1.0,"Ahrar as-Sham had ability to destroy Assad and Russian fighter jets but didnt, allowing thousands of Syrians to die: https://t.co/OMejk2Cs8j"
0.0,Targeted #ISIS accounts https://t.co/Udv6WOeaiJ 🆕 🚩 https://t.co/jBrcmgebgg 🆕 https://t.co/0ieZyGyKrZ 🆕 🚩 #targets #iceisis #opiceisis
1.0,#BreakingNews #ISIS claims responsibility of targeting a #USA air-force plane when later it was forced to land south #Erbil.. #Iraq
0.0,“To track someone you need to know where to look - Bin Laden’s son #HamzaBinLaden will be found sooner or later  he will make a minor mistake and we will be waiting for him.” #Israel.  It's not a big secret. While #AlQaeda leaders received refuge in #Iran: https://t.co/pQV7yLppmP
0.0,"#Muslim  #ShamimaBegum #ISIS  #IS The Mecca Mystery"". Peter Townsend latest.  Available at https://t.co/zkPQcwfiAX"
1.0,the word of the week! https://t.co/B8bvjrYU5s
1.0,"In history, there is nothing about revolution won by sitting in ""peace talk"" and by spending time in luxury hotel and restaurant."
1.0,"RT @metesohtaoglu: #Italy has sent 40 special forces to #Libya ,50 more set to join them"
0.0,#TrudeauMustGo #TrudeauResignation #TrudeauObstruction #Trudeau #MichelleRempel #NXIVM #UraniumOne #China #Libya #ISIS #Prostitutes https://t.co/PMnyYAFZxI
1.0,Beirut buses provide rare bridge to IS turf https://t.co/WIJ2Vy4XQK
1.0,"The beauty of life does
not depend on
how happy you are,
but how happy others
can be because of you 🌹"
0.0,#Islam   #Syria #ISIS  #IS 'Nothing to do with Islam?' by Peter Townsend. https://t.co/CSCmIietxA
0.0,Fitna-e-Khwarij by HH #YounusAlGohar https://t.co/mNsoFNGhes Mischief of the #Khwarijeen (meaning those expelled from #Islam or those out Islam. MUST WATCH VIDEO #ISIS #Taliban #AlQaeda #BokoHaram #AlShabab #Daesh #IslamicState #ExMuslims #Muslims #Wahhabism #Salafism #ISIL https://t.co/cIJycyMDpI
1.0,Chaning your PP and using hashtag like #SaveAleppo / #AleppoIsburning will not help syrian people nor Palestine. This is good start only
0.0,@RuthvenPhilip @JimDavisOnAir Terrorists #ShamimaBegum and #YagoRiedijk should be brought to trial in the country where they committed their crimes. Prison or hanging should be executed there too. https://t.co/giPSC0nDkC #IS #ISIS #Islam
0.0,#Islam   #Syria #ISIS  #IS The Babylonian King Nabonidus somehow did not notice Mecca! https://t.co/5OKiLjIVpW
0.0,⚠️WARNING! [Graphic content 18+]🔞 📹#SAA carried out an operation against #ISIS cell in #Sweida province killing a number of terrorists https://t.co/VMnpK6iJbf
1.0,"Islamic State News Bulletin – 2 Sha’ban 1437

https://t.co/OziaLIny00"
0.0,@Malbrunot #GeorgesMalbrunot publiez le VERITABLE CV du général #Puga un des principaux #chefsTerroristes avec #Ledrian Dès décembre 2010 #CEMP de #Sarkozy il RECRUTE #AhmadaAgBibi le futur n°3 des #jihadistes #Ansardine pour aller FAIRE SON MARCHE chez #AlQaeda avec #Gadoullet col. #DGSE https://t.co/6FCzRzi7Zs
1.0,Creds to Quantum Fulaani - @FidaeeFulaani who made all the photos to the articles may Allah reward him.
0.0,#ISIS high priority target. Please report👇  🎯 https://t.co/WTaop41NYY 🆔 https://t.co/GEAFj4GrNI  [حجي زيد] hacked 2012  🚩 🗓 today  #opiceisis #p1targets https://t.co/fdmVALyMZ6
1.0,"@fukuyamazigh non j'ai pas rigolé c'est des mecs de ma team, on va venir te piétiner comme toi quand tu marches sur le bithume dehors."
0.0,"What's the future of #Isis? ""Even losing Mosul or Sirt or Raqqa doesn't mean anything to us"" told me M. 16yo  quoting Al Adnani  in a detention facility in Mosul  last year. #Isistomorrow @TheSoufanCenter @MiaMBloom @KarenGreenberg3 @FCarboniICRC https://t.co/xnYZioUkrk"
1.0,@incitefear @IbnElHijaz Fahad 😒
1.0,US Defense Secretary Carter to Visit Military Base near South China Sea https://t.co/KIQXHnD912
1.0,#Rebels in #Homs denies the Reports to have killed Alawite Civilians in Zara in new Official Statement https://t.co/JDqy121y3i
1.0,"Photos of destruction caused by Russian airstrikes and cluster bombs on as-#Sukhna city, east of #Palmyra yesterday https://t.co/h2UTqxWygC"
1.0,#Assad sending huge reinforcements to #Safirah. #ISIS attacks hard towards the town after fall of #Kahansir #Syria https://t.co/zkZ8PVcHCA
0.0,Mum confronts #ISIS scum who killed her son  https://t.co/pq4MGhnUEy
0.0,US-backed force expects 'decisive battle' against Islamic State  https://t.co/a92d3vSzCW #NRTnews #ISIS #Syria #SDF #TwitterKurds https://t.co/aETtoah2xX
0.0,Targeted #ISIS accounts https://t.co/N2HiH9Dpmr https://t.co/MizKqBfZa4 🏃 https://t.co/71p8CrRadH 🏃 #targets #iceisis #opiceisis
1.0,RT @RamiAlLolah: #ISIS issues a warning and precaution procedures to civilians after reports swine flu is spreading in #Syria &amp
1.0,"7a. The Islamic State does not declare Takfir neither on those who disagree  with it nor those who revile it, (...)"
0.0,Im Moment scheint der #IS zu verschwinden.  Das Portrait eines geflüchteten Widerstandskämpfers von #RaqqaIsBeingSlaughteredSilently @Raqqa_SL  erinnert an die Schreckensherrschaft #Daesh #ISIS #Rückkehrer https://t.co/eYa4TRzHo1
1.0,.@lensdimashqi أريد مساعدة أمي. هل هناك طريقة للتواصل؟
0.0,#Muslim  #ShamimaBegum #ISIS  #IS Muhammad's tribe  the Quraysh  is absent from Byzantine historical records https://t.co/6K7CM9ENez
0.0,Defeating #ISIS in #Syria may not mean the end of the terror group | World News | Sky News https://t.co/3iayi2oEAp
0.0,#Islam    #Syria #ISIS  #IS Justice?' Killed for having pubic hair https://t.co/IZdxuQJzaD
0.0,#Muslim:  #ShamimaBegum #ISIS  #IS Petra is completely whitewashed from Muslim history https://t.co/UaDptdGBt3
1.0,"In the name of Allah, the Most Gracious, the Most Merciful... 
Thursday, April 28 , 2016 CE
الخميس, 21 رجب، 1437 هجری"
1.0,Is the ground is preparing unwanted world war? https://t.co/28qcVt3tFF
0.0,@KaynarOhad @MalkahFleisher Apartheid Israel has #terroristsettlers  Apartheid Israel is a #racistproject  Apartheid Israel kills #children  Apartheid Israel supports #ISIS  Apartheid Israel supports #Jihadists Apartheid Israel arms #ISIS  Apartheid Israel is a #Terroristregime
1.0,https://t.co/fIJM4tQyA6
0.0,FILTHY #SultanOfBrunei - by linking #homophobia &amp  murders of #gays (after #ISIS &amp  #AlQaeda - has forever blackened reputation of brilliant prophet #Mohammed!
1.0,"RT @Jazrawi_Shadadi: Cyber caliphate hackers announce their next target is US Department of State
Alhamdulillah https://t.co/D0AiFKuZKr"
1.0,"@AhHijra @salaam1022 you lot, you sure about that? Aside theres nothing like a ""roundtable of global jihad"""
1.0,RT @TelegraphNews: Watch as giant sinkhole swallows large portion of road in California https://t.co/YvpikXPTYi https://t.co/G6rkpv5lLU
1.0,"RT @JamalMOsman: #Ethiopia, a country that is notorious for its tight grip on media, controls who can and cannot report on the AU. https://…"
1.0,RT @20news24: More Pics of Killed #Iraqi Soldiers today in West #Bagdad total number: +70 https://t.co/f1bGBv2awr
0.0,Ancient #Egyptian limestone statue depicting the goddess #Isis and #Wepwawet #History https://t.co/ZZr99etVXr
1.0,Lebanon | bomb explosion on the internal road in Chtaura targeted a van of the terrorist group hezbulshaytain as it was heading to Syria
0.0,Give #ISIS collaborators a second 'chance'  ex interior minister al-Araji. #ErbilForum2019  https://t.co/kNsrBzRvdg
1.0,"RT @FidaeeFulaani: Subhanallah...

The Army of Khilafah in #Khurasan is great. They're following their brothers in other Wilayat https://t.…"
0.0,#Trump #MAGA | @Imamofpeace New Zealand women showing solidarity with the victims .. or with #ISIS? This is an #ISIS #symbol. It means..only one God and every other God else is false  thus should be fought.  .. foolishness is getting out of control. https://t.co/ModU3DdzrH |
0.0,#Islam  #ShamimaBegum #ISIS  #IS The Qur'an Contradiction Files: Who it to blame if you go to hell? https://t.co/gq1IQdJn1P
1.0,RT @7layers_: Footage of Iranian &amp
0.0,#whithelmets didn’t call air raid but brought stretcher to carry a beheaded person done by #ISIS   are you suffering from #DualLoyality confusion syndrome? https://t.co/9mTjD0ksIv
0.0,These women are f**king liars! Despite the obvious lies many Western news organizations &amp  reporters tried to make people in the West believe these women deserve some sympathy. They're terrorists!😡 #Baghouz #YPG #SDF #ISIS https://t.co/W5xtc4L21e
1.0,"Turjuman will soon release a video exposing the Jews of Jihad, Qaidat al Zawahiri. https://t.co/KJq3XVqH0H"
1.0,RT @the_topspin: That's the Mohammad Amir English fans remember...
